Shelter,Animal ID#,Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1,Breed 2
E VALLEY,A1353242,10/23/12,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1353249,10/23/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1353250,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353257,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353278,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353534,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1353566,10/24/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1353571,10/24/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1353253,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353261,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1353262,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1353349,10/23/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353440,10/24/12,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353430,10/23/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353562,10/24/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1353609,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353666,10/24/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353667,10/24/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353668,10/24/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353669,10/24/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353607,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353728,10/25/12,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353753,10/25/12,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1353884,10/25/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354014,10/26/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354029,10/26/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354061,10/26/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353530,10/24/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353535,10/24/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353568,10/24/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1353597,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353600,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353601,10/24/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353602,10/24/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1353664,10/24/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353665,10/24/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353883,10/25/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353907,10/25/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353831,10/25/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1353880,10/25/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1353881,10/25/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1353951,10/26/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354011,10/26/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354012,10/26/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354077,10/26/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1354138,10/26/12,OWNER SUR,ALIVE,CAT,LONGHAIR,PERSIAN,
E VALLEY,A1354172,10/27/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354174,10/27/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354235,10/27/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354229,10/27/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1354259,10/27/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354305,10/27/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354312,10/27/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354400,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354402,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354404,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354433,10/28/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354016,10/26/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354017,10/26/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354018,10/26/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354020,10/26/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354021,10/26/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354132,10/26/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354244,10/27/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354361,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1354405,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354295,10/27/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354297,10/27/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354327,10/27/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354328,10/27/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354329,10/27/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354346,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354347,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354348,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354349,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354368,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354369,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354384,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354386,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354387,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354395,10/28/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354415,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354418,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354423,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354458,10/28/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354469,10/29/12,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354547,10/29/12,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1354617,10/29/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354618,10/29/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354562,10/29/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354583,10/29/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354608,10/29/12,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354608,11/7/12,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354641,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354824,10/30/12,STRAY,ALIVE,CAT,SHORTHAIR,SNOWSHOE,
E VALLEY,A1354852,10/31/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354868,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354872,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354873,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354524,10/29/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354576,10/29/12,STRAY,LITTER,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1354577,10/29/12,STRAY,LITTER,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1354578,10/29/12,STRAY,LITTER,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1354579,10/29/12,STRAY,LITTER,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1354584,10/29/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354636,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354637,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354638,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354639,8/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354639,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1354806,10/30/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354842,10/30/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1354863,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354864,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354865,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354870,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354875,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354876,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354700,10/30/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354715,10/30/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354773,10/30/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354849,10/31/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354850,10/31/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354884,10/31/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354884,11/17/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354892,10/31/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354910,10/31/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355017,10/31/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1355077,11/1/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1355132,11/1/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1354954,10/31/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355030,10/31/12,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1355178,11/1/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355205,11/1/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355034,10/31/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355278,11/1/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355321,11/2/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355356,11/2/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1355395,11/2/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355255,11/1/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355256,11/1/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355258,11/1/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355260,11/1/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355275,11/1/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355359,11/2/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1355507,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355519,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355526,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355527,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355430,11/2/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355495,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355520,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355582,11/3/12,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1355744,11/3/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355763,11/4/12,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1355578,11/3/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355644,11/3/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355710,11/3/12,OWNER SUR,ALIVE,CAT,LONGHAIR,RAGDOLL,HIMALAYAN
E VALLEY,A1355772,11/4/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355773,11/4/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355861,11/4/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355851,11/4/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355870,11/4/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355897,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355898,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355982,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356135,11/6/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356154,11/6/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356260,11/7/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355494,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355517,11/2/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355643,11/3/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355663,11/3/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355713,11/3/12,OWNER SUR,ALIVE,CAT,LONGHAIR,HIMALAYAN,RAGDOLL
E VALLEY,A1355714,11/3/12,OWNER SUR,ALIVE,CAT,LONGHAIR,HIMALAYAN,RAGDOLL
E VALLEY,A1355714,11/13/12,OWNER SUR,ALIVE,CAT,LONGHAIR,HIMALAYAN,RAGDOLL
E VALLEY,A1355781,11/4/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356317,11/7/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356363,11/7/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1356365,11/7/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1356398,11/7/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356466,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356467,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356468,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356469,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356470,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356471,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356640,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355901,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1355918,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356030,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350039,10/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350066,10/10/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350095,10/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350097,10/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350117,10/10/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350119,10/10/12,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350406,10/11/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350519,10/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,MIX
E VALLEY,A1350548,9/28/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350707,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350739,10/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355945,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1355954,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356014,11/5/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356109,11/6/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356156,11/6/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356159,11/6/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356352,11/7/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356342,11/7/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356389,11/7/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1356429,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356472,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356545,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356726,11/9/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356954,11/10/12,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356464,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356465,11/8/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356592,11/8/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356693,11/9/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356778,11/9/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350836,10/13/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350885,10/13/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1350891,10/13/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH,
E VALLEY,A1350928,10/13/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351100,10/14/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351156,10/15/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1351291,10/15/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351293,10/15/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351298,10/15/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351316,10/16/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1351377,10/16/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH,
E VALLEY,A1356956,11/10/12,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356978,11/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356985,11/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357009,11/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357115,11/11/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357179,11/11/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356951,11/10/12,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1356953,11/10/12,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357000,11/10/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357069,11/10/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1357193,11/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357197,11/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357196,11/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357255,11/12/12,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357261,11/12/12,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1357273,6/5/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1357273,11/12/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1357273,11/19/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH,
E VALLEY,A1357287,11/13/12,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357303,11/13/12,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1357304,11/13/12,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE,
E VALLEY,A1357327,11/10/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357328,11/10/12,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH,
E VALLEY,A1357372,11/13/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,JAVANESE,MIX
E VALLEY,A1357373,11/13/12,STRAY,< 8 WEEKS,CAT,LONGHAIR,JAVANESE,MIX
